EXPERIMENT_ID,DATE,PURPOSE,REFERENCE_BASELINE,DATASET,FEATURE_VERSION,CODE_COMMIT,MODEL,ARCHITECTURE,HYPERPARAMETERS,SEED,TRAIN_SPLIT,VALIDATION_SPLIT,TEST_SPLIT,METRICS,RUNTIME,CHECKPOINT,OUTPUT,STATUS,NOTES
CDR_B3orig_full_s44,2026-09-24,CDR-PINO unified B3orig,,cdr_pinn_monthly_stacks.npz,7 CDR covariates,cd1d298,CDR-PINO/full,"FNO2d width32 L4 modes16x16 + D/v/rho heads; 1,054,613 params","{""window"": 24, ""epochs"": 80, ""width"": 32, ""layers"": 4, ""modes"": 16, ""lr"": 0.001, ""weight_decay"": 0.0, ""optimizer"": ""AdamW"", ""scheduler"": ""ReduceLROnPlateau(val BCE, factor .5, patience 2 checks)"", ""early_stop"": ""val AUC, check every 5 ep, patience 4 checks"", ""split_seed"": 42}",44,B3orig_full_s44,see protocol,B3orig_full_s44,"{""test_auc"": 0.8891171912155551, ""test_ap"": 0.13735276288121756, ""val_auc"": 0.8925583613357319, ""prevalence"": 0.0246382188051939}",270.6737439632416,D:\FOREST FIRE MAPPING(INDIA)\results\cdr_pino\unified\ckpt_B3orig_full_s44.pt,results/cdr_pino/unified/pred_B3orig_full_s44.npz,complete,
REPRO_B1_fold0_physics_seed42,,historical CDR reproduction,,,,,CDR-PINN historical,,,42,,,,"{""roc_auc"": 0.7767835265347464, ""ap"": 0.7084052061162558}",211.4771671295166,,,complete (bit-exact),
REPRO_B1_fold1_physics_seed42,,historical CDR reproduction,,,,,CDR-PINN historical,,,42,,,,"{""roc_auc"": 0.7395236313910025, ""ap"": 0.5938532866633723}",194.99284029006958,,,complete (bit-exact),
REPRO_B1_fold2_physics_seed42,,historical CDR reproduction,,,,,CDR-PINN historical,,,42,,,,"{""roc_auc"": 0.736804725173779, ""ap"": 0.6979529278437205}",211.33139538764954,,,complete (bit-exact),
REPRO_B2_region0_physics_seed42,,historical CDR reproduction,,,,,CDR-PINN historical,,,42,,,,"{""roc_auc"": 0.5386532348867565, ""ap"": 0.30471360568728734}",200.56549501419067,,,complete (bit-exact),
REPRO_B2_region1_physics_seed42,,historical CDR reproduction,,,,,CDR-PINN historical,,,42,,,,"{""roc_auc"": 0.6804575990933814, ""ap"": 0.6335207786323478}",205.07317876815796,,,complete (bit-exact),
REPRO_B2_region2_physics_seed42,,historical CDR reproduction,,,,,CDR-PINN historical,,,42,,,,"{""roc_auc"": 0.5505765227013194, ""ap"": 0.4621932874815533}",203.5967857837677,,,complete (bit-exact),
REPRO_B2_region3_physics_seed42,,historical CDR reproduction,,,,,CDR-PINN historical,,,42,,,,"{""roc_auc"": 0.7300811485642946, ""ap"": 0.8143359234179979}",211.06461143493652,,,complete (bit-exact),
REPRO_B2_region4_physics_seed42,,historical CDR reproduction,,,,,CDR-PINN historical,,,42,,,,"{""roc_auc"": 0.6156660904424949, ""ap"": 0.3448936211562314}",209.0508577823639,,,complete (bit-exact),
REPRO_B2_region5_physics_seed42,,historical CDR reproduction,,,,,CDR-PINN historical,,,42,,,,"{""roc_auc"": 0.5970451742582075, ""ap"": 0.5664279305575597}",210.83668112754822,,,complete (bit-exact),
REPRO_B3_leave_years_out_physics_seed42,,historical CDR reproduction,,,,,CDR-PINN historical,,,42,,,,"{""roc_auc"": 0.896026942505993, ""ap"": 0.14450589421772192}",337.39781975746155,,,complete (bit-exact),
